index,time,channel,amplitude
16090,314.24205,c_1013ch,-25.42405
16091,314.2424,c_595ch,-54.64921
16092,314.24505,c_392ch,-27.29333
16093,314.2456,c_724ch,-38.83801
16094,314.2473,c_1016ch,-31.68557
16095,314.25145,c_960ch,-30.09391
16096,314.2556,c_852ch,-25.87666
16097,314.25585,c_701ch,-49.35992
16098,314.25825,c_79ch,-32.14437
16099,314.2591,c_724ch,-42.58636
16100,314.26055,c_640ch,-33.41962
16101,314.26075,c_576ch,-35.65934
16102,314.2609,c_1020ch,-38.86639
16103,314.26095,c_660ch,-59.87251
16104,314.26105,c_568ch,-20.07244
16105,314.26105,c_836ch,-27.20012
16106,314.2631,c_783ch,-28.51434
16107,314.26475,c_680ch,-33.00952
16108,314.2648,c_612ch,-27.96782
16109,314.26485,c_784ch,-34.27085
16110,314.26535,c_641ch,-60.73032
16111,314.2659,c_627ch,-28.078
16112,314.267,c_541ch,-23.17227
16113,314.268,c_611ch,-38.25485
16114,314.26895,c_727ch,-68.09719
16115,314.26905,c_734ch,-80.56979
16116,314.27135,c_805ch,-30.51831
16117,314.2714,c_822ch,-34.19591
16118,314.2718,c_866ch,-30.19571
16119,314.2724,c_727ch,-55.70641
16120,314.27305,c_701ch,-50.03896
16121,314.28,c_638ch,-35.29571
16122,314.2848,c_153ch,-52.92162
16123,314.2895,c_793ch,-44.46438
16124,314.28955,c_733ch,-39.02425
16125,314.28965,c_701ch,-46.62179
16126,314.2902,c_724ch,-33.06153
16127,314.2923,c_396ch,-21.64534
16128,314.29395,c_392ch,-28.06619
16129,314.29405,c_783ch,-25.54347
16130,314.3023,c_933ch,-57.34837
16131,314.3025,c_793ch,-44.21041
16132,314.30265,c_701ch,-45.95687
16133,314.3027,c_576ch,-45.23958
16134,314.3028,c_744ch,-32.3211
16135,314.3029,c_1020ch,-39.77736
16136,314.30295,c_660ch,-55.4422
16137,314.30305,c_595ch,-59.91274
16138,314.30435,c_724ch,-32.52618
16139,314.31125,c_646ch,-38.04751
16140,314.3114,c_780ch,-33.10612
16141,314.31165,c_1020ch,-35.96537
16142,314.3132,c_960ch,-31.78024
16143,314.31385,c_1016ch,-33.94796
16144,314.3139,c_611ch,-43.48606
16145,314.3211,c_701ch,-41.78832
16146,314.3217,c_724ch,-40.88641
16147,314.32205,c_396ch,-19.0479
16148,314.3234,c_576ch,-34.81804
16149,314.32355,c_1020ch,-45.44106
16150,314.3236,c_660ch,-58.83775
16151,314.3237,c_568ch,-23.45613
16152,314.32405,c_806ch,-35.64171
16153,314.32405,c_718ch,-34.61712
16154,314.3243,c_392ch,-27.712
16155,314.3247,c_991ch,-51.01582
16156,314.3329,c_1020ch,-33.05537
16157,314.3369,c_696ch,-30.24648
16158,314.3386,c_829ch,-112.6415
16159,314.3404,c_153ch,-47.41933
16160,314.3412,c_733ch,-35.82714
16161,314.3438,c_942ch,-25.9585
16162,314.34865,c_718ch,-34.71936
16163,314.35215,c_783ch,-23.79827
16164,314.35275,c_862ch,-29.09144
16165,314.35335,c_595ch,-58.39799
16166,314.3535,c_208ch,-24.84443
16167,314.3536,c_592ch,-25.21899
16168,314.35365,c_680ch,-43.12323
16169,314.35365,c_612ch,-35.16377
16170,314.35375,c_784ch,-44.03976
16171,314.35515,c_641ch,-54.89574
16172,314.3561,c_572ch,-25.91158
16173,314.3583,c_611ch,-45.03975
16174,314.3584,c_710ch,-34.82501
16175,314.36005,c_1009ch,-26.59932
16176,314.36025,c_933ch,-64.98268
16177,314.3603,c_793ch,-65.69669
16178,314.3604,c_885ch,-25.47993
16179,314.36045,c_701ch,-62.3519
16180,314.3608,c_805ch,-46.33507
16181,314.36655,c_885ch,-27.25101
16182,314.36915,c_79ch,-26.17839
16183,314.37355,c_1013ch,-33.26197
16184,314.3762,c_933ch,-49.95278
16185,314.3765,c_701ch,-47.49592
16186,314.37715,c_783ch,-26.85858
16187,314.37905,c_1016ch,-28.20449
16188,314.38065,c_680ch,-35.76055
16189,314.3807,c_612ch,-33.53957
16190,314.38075,c_784ch,-25.56355
16191,314.3825,c_696ch,-31.93526
16192,314.3834,c_724ch,-31.3903
16193,314.3841,c_153ch,-46.458
16194,314.3907,c_1020ch,-27.9798
16195,314.3969,c_909ch,-28.37922
16196,314.3996,c_793ch,-35.85017
16197,314.40545,c_680ch,-40.06818
16198,314.4055,c_612ch,-34.08237
16199,314.40555,c_784ch,-31.94195
16200,314.40685,c_392ch,-37.20574
16201,314.4155,c_868ch,-21.81991
16202,314.41565,c_960ch,-24.04564
16203,314.41815,c_718ch,-33.08341
16204,314.4205,c_576ch,-42.71699
16205,314.4207,c_1020ch,-48.55672
16206,314.42075,c_836ch,-25.17432
16207,314.42075,c_660ch,-61.83697
16208,314.42085,c_568ch,-18.37469
16209,314.4226,c_641ch,-54.72678
16210,314.4227,c_780ch,-26.25807
16211,314.4229,c_1020ch,-32.04339
16212,314.4232,c_595ch,-67.58584
16213,314.42485,c_696ch,-29.40426
16214,314.43085,c_208ch,-27.5261
16215,314.43105,c_612ch,-28.09548
16216,314.4311,c_784ch,-30.39788
16217,314.43645,c_783ch,-37.82315
16218,314.43825,c_724ch,-41.2266
16219,314.4383,c_652ch,-29.48775
16220,314.44025,c_862ch,-26.95638
16221,314.44035,c_909ch,-29.58536
16222,314.4418,c_942ch,-25.44774
16223,314.44695,c_641ch,-49.0998
16224,314.4487,c_903ch,-28.60655
16225,314.4487,c_611ch,-68.10765
16226,314.45165,c_110ch,-33.13388
16227,314.4541,c_817ch,-39.16796
16228,314.45555,c_652ch,-32.36349
16229,314.4564,c_970ch,-21.90403
16230,314.4576,c_959ch,-43.16488
16231,314.46005,c_612ch,-30.85033
16232,314.46005,c_680ch,-37.38155
16233,314.4601,c_784ch,-25.47975
16234,314.46625,c_903ch,-28.86976
16235,314.46765,c_1016ch,-33.82056
16236,314.472,c_890ch,-33.73902
16237,314.4744,c_595ch,-53.18648
16238,314.4747,c_528ch,-22.51834
16239,314.482,c_37ch,-20.26439
16240,314.49305,c_208ch,-26.84151
16241,314.49325,c_680ch,-31.07518
16242,314.4933,c_784ch,-31.65476
16243,314.4957,c_1013ch,-26.60404
16244,314.4985,c_79ch,-29.69033
16245,314.49945,c_392ch,-30.35441
16246,314.50345,c_641ch,-48.90043
16247,314.5035,c_703ch,-31.51498
16248,314.50355,c_934ch,-32.79204
16249,314.5047,c_724ch,-38.97072
16250,314.5048,c_652ch,-32.92409
16251,314.5051,c_656ch,-20.52924
16252,314.50545,c_22ch,-27.5354
16253,314.507,c_909ch,-25.88908
16254,314.5085,c_611ch,-44.40639
16255,314.51265,c_868ch,-23.88952
16256,314.51725,c_933ch,-27.56956
16257,314.52665,c_567ch,-26.38106
16258,314.5316,c_208ch,-22.61505
16259,314.5318,c_612ch,-29.39712
16260,314.5318,c_680ch,-37.03152
16261,314.53185,c_784ch,-33.09023
16262,314.5476,c_995ch,-27.09183
16263,314.5896,c_392ch,-28.96045
16264,314.62795,c_78ch,-27.4186
16265,314.6492,c_153ch,-35.66337
16266,314.65745,c_665ch,-30.05222
16267,314.68055,c_392ch,-29.32158
16268,314.81475,c_724ch,-24.64969
16269,314.81505,c_208ch,-24.33948
16270,314.8152,c_680ch,-47.43242
16271,314.81525,c_612ch,-33.7983
16272,314.8153,c_784ch,-44.07121
16273,314.95745,c_933ch,-34.56588
16274,315.09235,c_688ch,-24.32181
16275,315.15095,c_396ch,-16.40275
16276,315.2744,c_385ch,-19.15645
16277,315.3188,c_881ch,-18.9726
16278,315.50435,c_29ch,-15.14308
16279,315.50685,c_385ch,-23.44697
16280,315.5894,c_933ch,-33.74332
16281,315.7105,c_815ch,-21.10848
16282,315.80495,c_933ch,-32.12495
16283,315.9156,c_843ch,-25.20672
16284,315.91585,c_6ch,-20.88398
16285,315.91585,c_959ch,-27.7016
16286,316.15405,c_874ch,-24.01177
16287,316.2496,c_236ch,-28.34435
16288,316.53,c_933ch,-27.56231
16289,316.5766,c_528ch,-24.92543
16290,316.57695,c_660ch,-29.8157
16291,316.63445,c_751ch,-20.10355
16292,316.6829,c_153ch,-57.12016
16293,316.8349,c_933ch,-35.48205
16294,317.28735,c_933ch,-25.29969
16295,317.4132,c_933ch,-30.64026
16296,317.46855,c_782ch,-26.74816
16297,317.53815,c_933ch,-36.27218
16298,317.57475,c_528ch,-23.75412
16299,317.57505,c_660ch,-24.77571
16300,317.5764,c_676ch,-19.54387
16301,317.7791,c_933ch,-26.72976
16302,317.80195,c_576ch,-26.50851
16303,317.8021,c_528ch,-28.18504
16304,317.80235,c_1020ch,-32.06041
16305,317.80245,c_660ch,-24.49228
16306,317.89395,c_686ch,-27.67347
16307,317.89405,c_886ch,-33.8552
16308,317.9618,c_1016ch,-33.15169
16309,317.9619,c_1020ch,-17.33051
16310,317.9856,c_724ch,-25.65904
16311,317.98585,c_208ch,-28.08695
16312,317.98605,c_612ch,-34.93268
16313,317.98605,c_680ch,-48.82417
16314,317.98615,c_672ch,-25.38191
16315,317.98615,c_784ch,-41.85992
16316,318.0513,c_932ch,-18.56325
16317,318.0552,c_521ch,-23.94017
16318,318.1731,c_1020ch,-21.52571
16319,318.2401,c_711ch,-23.98838
16320,318.241,c_919ch,-25.09011
16321,318.2825,c_933ch,-33.56325
16322,318.33545,c_886ch,-25.55093
16323,318.4263,c_236ch,-24.82586
16324,318.51095,c_1022ch,-26.61596
16325,318.53715,c_843ch,-25.90493
16326,318.5374,c_6ch,-23.3093
16327,318.60055,c_711ch,-25.17404
16328,318.689,c_933ch,-26.18228
16329,318.69365,c_868ch,-24.48775
16330,318.8557,c_886ch,-21.20284
16331,318.9011,c_78ch,-28.92489
16332,318.9011,c_959ch,-28.90675
16333,318.9605,c_933ch,-31.23965
16334,319.0197,c_838ch,-33.12534
16335,319.0197,c_686ch,-35.79469
16336,319.0197,c_805ch,-31.00072
16337,319.0197,c_790ch,-34.43737
16338,319.0197,c_769ch,-32.60446
16339,319.0197,c_59ch,-35.88593
16340,319.0197,c_814ch,-37.6607
16341,319.0197,c_938ch,-36.40251
16342,319.0197,c_939ch,-36.57591
16343,319.0197,c_1014ch,-36.37441
16344,319.0197,c_738ch,-34.56324
16345,319.0197,c_13ch,-29.70213
16346,319.01975,c_866ch,-30.2334
16347,319.01975,c_606ch,-25.38926
16348,319.01975,c_654ch,-29.46612
16349,319.01975,c_55ch,-32.30838
16350,319.01975,c_83ch,-28.76328
16351,319.01975,c_1011ch,-25.26491
16352,319.01975,c_227ch,-22.56724
16353,319.01975,c_650ch,-27.97006
16354,319.01975,c_642ch,-31.47782
16355,319.01975,c_737ch,-26.07273
16356,319.01975,c_87ch,-26.84229
16357,319.01975,c_875ch,-26.88454
16358,319.01975,c_806ch,-23.92533
16359,319.01975,c_863ch,-29.68769
16360,319.01975,c_857ch,-31.80121
16361,319.01975,c_843ch,-29.21242
16362,319.01975,c_810ch,-28.54084
16363,319.01975,c_919ch,-27.49651
16364,319.01975,c_610ch,-24.36589
16365,319.01975,c_922ch,-32.52039
16366,319.01975,c_951ch,-29.15991
16367,319.01975,c_118ch,-21.5695
16368,319.01975,c_799ch,-29.79346
16369,319.01975,c_95ch,-23.92322
16370,319.0202,c_559ch,-26.17587
16371,319.0202,c_381ch,-23.16593
16372,319.0202,c_385ch,-24.5157
16373,319.0202,c_196ch,-28.07954
16374,319.0202,c_903ch,-24.45576
16375,319.0202,c_744ch,-26.36124
16376,319.0202,c_772ch,-20.89093
16377,319.0202,c_768ch,-19.87126
16378,319.02025,c_126ch,-21.01753
16379,319.02135,c_906ch,-917.0356
16380,319.02135,c_978ch,-753.211
16381,319.02135,c_1002ch,-887.6624
16382,319.02135,c_954ch,-863.8889
16383,319.02135,c_898ch,-808.562
16384,319.0214,c_13ch,-710.3632
16385,319.0214,c_838ch,-851.6067
16386,319.0214,c_738ch,-855.568
16387,319.0214,c_627ch,-726.0952
16388,319.0214,c_805ch,-842.517
16389,319.0214,c_853ch,-734.3234
16390,319.0214,c_1014ch,-893.4965
16391,319.0214,c_769ch,-821.8708
16392,319.0214,c_670ch,-777.2492
16393,319.0214,c_686ch,-864.8248
16394,319.0214,c_521ch,-774.0463
16395,319.0214,c_814ch,-857.9027
16396,319.0214,c_1010ch,-769.2996
16397,319.0214,c_698ch,-871.0735
16398,319.0214,c_59ch,-865.6607
16399,319.0214,c_857ch,-733.1325
16400,319.0214,c_846ch,-771.7117
16401,319.0214,c_650ch,-695.3023
16402,319.0214,c_642ch,-699.9094
16403,319.0214,c_667ch,-701.2062
16404,319.0214,c_747ch,-792.0979
16405,319.0214,c_999ch,-766.6783
16406,319.0214,c_790ch,-858.8583
16407,319.0214,c_951ch,-747.2845
16408,319.0214,c_971ch,-739.6618
16409,319.0214,c_842ch,-831.2338
16410,319.0214,c_939ch,-873.4677
16411,319.0214,c_938ch,-865.7265
16412,319.0214,c_955ch,-764.8773
16413,319.0214,c_987ch,-906.8384
16414,319.0214,c_831ch,-854.8098
16415,319.0214,c_654ch,-782.1345
16416,319.0214,c_40ch,-708.7747
16417,319.0214,c_983ch,-771.764
16418,319.02155,c_385ch,-482.1767
16419,319.02155,c_664ch,-624.8306
16420,319.02155,c_381ch,-461.4614
16421,319.02155,c_196ch,-527.7202
16422,319.0216,c_126ch,-516.3531
16423,319.0217,c_898ch,-630.6016
16424,319.02175,c_906ch,-520.2025
16425,319.02175,c_938ch,-836.0654
16426,319.02175,c_814ch,-790.5757
16427,319.02175,c_1010ch,-778.8168
16428,319.02175,c_1002ch,-555.0759
16429,319.02175,c_831ch,-749.2436
16430,319.02175,c_987ch,-642.881
16431,319.02175,c_978ch,-731.0644
16432,319.02175,c_738ch,-816.585
16433,319.02175,c_59ch,-713.71
16434,319.02175,c_954ch,-520.432
16435,319.06675,c_153ch,-55.05965
16436,319.06875,c_576ch,-47.03559
16437,319.0702,c_733ch,-35.80734
16438,319.07255,c_595ch,-79.18517
16439,319.0783,c_1017ch,-38.76691
16440,319.07915,c_1016ch,-31.81762
16441,319.08115,c_716ch,-25.43461
16442,319.0813,c_576ch,-53.4394
16443,319.08145,c_1020ch,-59.7986
16444,319.0815,c_660ch,-72.29905
16445,319.0815,c_888ch,-26.96341
16446,319.08155,c_836ch,-31.46229
16447,319.0822,c_871ch,-52.53197
16448,319.08585,c_784ch,-31.13803
16449,319.08835,c_793ch,-58.12198
16450,319.09635,c_783ch,-27.66175
16451,319.0971,c_153ch,-55.79951
16452,319.0999,c_696ch,-34.86327
16453,319.10095,c_977ch,-39.07186
16454,319.10255,c_595ch,-71.16507
16455,319.1052,c_576ch,-45.10406
16456,319.1053,c_528ch,-34.45171
16457,319.10665,c_79ch,-43.01121
16458,319.1084,c_770ch,-27.39009
16459,319.11,c_673ch,-32.34627
16460,319.11065,c_784ch,-36.93531
16461,319.11065,c_672ch,-31.6416
16462,319.11115,c_795ch,-34.65982
16463,319.1116,c_919ch,-27.79972
16464,319.1161,c_945ch,-54.60624
16465,319.1172,c_153ch,-46.71875
16466,319.12075,c_733ch,-32.53444
16467,319.12395,c_37ch,-29.90588
16468,319.1255,c_1020ch,-35.28856
16469,319.1261,c_1016ch,-33.38529
16470,319.13165,c_640ch,-32.18724
16471,319.1317,c_960ch,-28.58277
16472,319.13175,c_544ch,-23.96779
16473,319.1318,c_576ch,-46.85769
16474,319.13195,c_744ch,-30.85656
16475,319.132,c_1020ch,-48.44048
16476,319.13205,c_660ch,-46.45551
16477,319.1335,c_876ch,-21.5329
16478,319.13495,c_595ch,-87.3601
16479,319.13765,c_783ch,-26.21384
16480,319.13915,c_153ch,-47.69267
16481,319.13955,c_733ch,-35.49405
16482,319.14325,c_680ch,-42.75836
16483,319.1433,c_612ch,-42.53884
16484,319.14335,c_784ch,-29.15021
16485,319.1453,c_1013ch,-29.24645
16486,319.14715,c_701ch,-59.20026
16487,319.1474,c_724ch,-41.58148
16488,319.1533,c_780ch,-31.18394
16489,319.15345,c_724ch,-39.45933
16490,319.1535,c_652ch,-32.95962
16491,319.1535,c_640ch,-37.04976
16492,319.1537,c_576ch,-43.47276
16493,319.15385,c_1020ch,-41.78313
16494,319.1539,c_660ch,-55.65657
16495,319.15395,c_836ch,-30.3264
16496,319.154,c_568ch,-20.80088
16497,319.1543,c_875ch,-30.32855
16498,319.1553,c_875ch,-29.16672
16499,319.15725,c_647ch,-27.35506
16500,319.16015,c_1016ch,-35.13381
16501,319.1622,c_595ch,-70.19279
16502,319.1651,c_392ch,-27.44033
16503,319.1674,c_37ch,-27.37626
16504,319.17275,c_733ch,-40.98819
16505,319.17745,c_153ch,-37.23923
16506,319.1794,c_783ch,-31.59331
16507,319.18175,c_1017ch,-40.44052
16508,319.1818,c_933ch,-83.85199
16509,319.1818,c_929ch,-24.42762
16510,319.1821,c_701ch,-54.29671
16511,319.18275,c_611ch,-41.06204
16512,319.1948,c_724ch,-35.28755
16513,319.19575,c_1009ch,-24.46505
16514,319.196,c_641ch,-33.36868
16515,319.19755,c_745ch,-35.14875
16516,319.1982,c_640ch,-27.9879
16517,319.1984,c_576ch,-49.10882
16518,319.1984,c_528ch,-26.61675
16519,319.1985,c_744ch,-29.17389
16520,319.19855,c_1020ch,-45.54465
16521,319.19855,c_660ch,-71.82259
16522,319.19865,c_836ch,-30.74653
16523,319.1987,c_568ch,-22.06696
16524,319.19955,c_1016ch,-34.71049
16525,319.1997,c_745ch,-32.63155
16526,319.1997,c_67ch,-38.72074
16527,319.19985,c_909ch,-31.04523
16528,319.201,c_779ch,-31.07429
16529,319.20235,c_793ch,-66.55855
16530,319.20245,c_701ch,-74.35004
16531,319.20255,c_153ch,-39.1269
16532,319.2033,c_79ch,-36.01755
16533,319.2078,c_588ch,-22.69575
16534,319.20785,c_696ch,-38.12723
16535,319.20815,c_680ch,-37.24821
16536,319.20825,c_784ch,-36.50041
16537,319.2156,c_701ch,-44.63762
16538,319.216,c_975ch,-45.04124
16539,319.21715,c_595ch,-74.47767
16540,319.22115,c_75ch,-44.38375
16541,319.2239,c_903ch,-42.19413
16542,319.2288,c_153ch,-42.36255
16543,319.22905,c_611ch,-37.17299
16544,319.23055,c_576ch,-45.90653
16545,319.2307,c_1020ch,-36.6969
16546,319.2307,c_744ch,-32.63323
16547,319.23075,c_660ch,-61.75505
16548,319.2308,c_793ch,-43.09247
16549,319.2308,c_836ch,-28.67919
16550,319.2309,c_568ch,-22.23691
16551,319.23095,c_701ch,-45.12592
16552,319.23205,c_783ch,-24.73131
16553,319.2345,c_612ch,-33.67883
16554,319.23465,c_396ch,-28.50837
16555,319.23515,c_1009ch,-31.74593
16556,319.2404,c_951ch,-32.8125
16557,319.24105,c_733ch,-33.48451
16558,319.2429,c_55ch,-32.46347
16559,319.24625,c_702ch,-29.17092
16560,319.24625,c_1016ch,-34.09566
16561,319.2471,c_939ch,-33.22248
16562,319.2473,c_656ch,-22.6249
16563,319.24835,c_55ch,-36.28596
16564,319.2513,c_701ch,-53.50338
16565,319.25235,c_959ch,-49.21225
16566,319.25385,c_783ch,-25.08421
16567,319.2572,c_611ch,-41.09295
16568,319.2589,c_1020ch,-29.45049
16569,319.26365,c_793ch,-45.08671
16570,319.2638,c_701ch,-57.34695
16571,319.26835,c_733ch,-35.86588
16572,319.27185,c_758ch,-40.08112
16573,319.2734,c_638ch,-35.5894
16574,319.27345,c_718ch,-41.10857
16575,319.2736,c_694ch,-45.34971
16576,319.27365,c_3ch,-45.64441
16577,319.27445,c_680ch,-34.30737
16578,319.2745,c_612ch,-27.73529
16579,319.27455,c_784ch,-46.99523
16580,319.27785,c_669ch,-111.0684
16581,319.27975,c_783ch,-27.72015
16582,319.28,c_754ch,-81.62978
16583,319.28115,c_37ch,-23.01107
16584,319.2822,c_611ch,-38.42213
16585,319.28345,c_38ch,-46.16911
16586,319.2839,c_1013ch,-30.00901
16587,319.284,c_595ch,-72.45667
16588,319.284,c_1017ch,-28.41518
16589,319.28415,c_1020ch,-33.81468
16590,319.28435,c_701ch,-43.93985
16591,319.2881,c_838ch,-34.73534
16592,319.29165,c_883ch,-43.74206
16593,319.29245,c_576ch,-32.61073
16594,319.29265,c_660ch,-66.51224
16595,319.29265,c_1020ch,-34.31012
16596,319.29275,c_836ch,-26.36382
16597,319.2928,c_568ch,-25.46626
16598,319.2938,c_883ch,-44.0026
16599,319.29485,c_640ch,-22.84275
16600,319.29635,c_94ch,-42.73804
16601,319.29835,c_1017ch,-32.17717
16602,319.29855,c_793ch,-43.09035
16603,319.2987,c_701ch,-55.42637
16604,319.30015,c_638ch,-44.60739
16605,319.3002,c_718ch,-39.19426
16606,319.30095,c_609ch,-19.67769
16607,319.3011,c_1016ch,-29.85988
16608,319.3026,c_611ch,-43.21734
16609,319.30475,c_115ch,-46.21447
16610,319.30715,c_680ch,-41.87553
16611,319.3072,c_784ch,-46.22745
16612,319.30735,c_885ch,-28.8034
16613,319.3106,c_724ch,-40.59514
16614,319.31225,c_733ch,-30.0309
16615,319.3162,c_541ch,-20.47139
16616,319.3171,c_783ch,-27.27401
16617,319.325,c_576ch,-51.18226
16618,319.32505,c_528ch,-29.57025
16619,319.3252,c_744ch,-30.30734
16620,319.3252,c_1020ch,-48.84719
16621,319.32525,c_660ch,-69.09105
16622,319.32525,c_836ch,-29.57563
16623,319.32535,c_37ch,-21.44869
16624,319.32535,c_568ch,-31.84868
16625,319.32875,c_733ch,-33.52698
16626,319.32955,c_595ch,-51.81502
16627,319.3305,c_153ch,-37.69044
16628,319.3347,c_1017ch,-28.1315
16629,319.3348,c_933ch,-59.3574
16630,319.33505,c_701ch,-50.53009
16631,319.3353,c_646ch,-47.64836
16632,319.3369,c_611ch,-39.08929
16633,319.33785,c_724ch,-37.84209
16634,319.33795,c_652ch,-33.5515
16635,319.339,c_829ch,-70.75868
16636,319.34275,c_802ch,-33.95431
16637,319.34345,c_783ch,-24.65027
16638,319.3509,c_976ch,-30.93081
16639,319.35125,c_1020ch,-28.64579
16640,319.35145,c_638ch,-38.92381
16641,319.35595,c_641ch,-53.36053
16642,319.35665,c_588ch,-24.81234
16643,319.3592,c_208ch,-28.10345
16644,319.3601,c_1016ch,-31.75245
16645,319.3603,c_660ch,-30.05238
16646,319.36155,c_611ch,-41.87096
16647,319.3632,c_612ch,-34.49358
16648,319.3632,c_680ch,-30.38879
16649,319.36325,c_784ch,-45.52415
16650,319.36335,c_595ch,-62.77646
16651,319.37715,c_37ch,-27.28125
16652,319.37805,c_933ch,-44.72559
16653,319.3829,c_392ch,-23.32206
16654,319.38465,c_783ch,-23.95861
16655,319.38805,c_79ch,-26.3132
16656,319.3899,c_724ch,-40.62346
16657,319.39,c_652ch,-25.08464
16658,319.3901,c_532ch,-23.66225
16659,319.39035,c_656ch,-22.70378
16660,319.39055,c_696ch,-25.47267
16661,319.3907,c_641ch,-47.91219
16662,319.39645,c_1017ch,-26.40196
16663,319.39645,c_933ch,-52.58162
16664,319.3966,c_793ch,-44.20586
16665,319.39675,c_701ch,-47.50277
16666,319.39805,c_640ch,-23.47009
16667,319.39825,c_576ch,-46.71741
16668,319.39835,c_528ch,-27.28398
16669,319.39835,c_744ch,-32.59219
16670,319.3984,c_1020ch,-52.5208
16671,319.39845,c_660ch,-65.49889
16672,319.39855,c_568ch,-26.85779
16673,319.40245,c_611ch,-29.90238
16674,319.4243,c_641ch,-45.90714
16675,319.42685,c_708ch,-21.09983
16676,319.43895,c_783ch,-28.36301
16677,319.4393,c_626ch,-28.49385
16678,319.4411,c_724ch,-30.94204
16679,319.44115,c_652ch,-29.3316
16680,319.449,c_611ch,-39.30875
16681,319.4517,c_771ch,-32.33311
16682,319.45175,c_1011ch,-32.86329
16683,319.45275,c_960ch,-27.29012
16684,319.458,c_862ch,-23.04963
16685,319.4623,c_1009ch,-19.35475
16686,319.46905,c_528ch,-21.87832
16687,319.47105,c_933ch,-54.38639
16688,319.4712,c_793ch,-43.79952
16689,319.47135,c_701ch,-54.76956
16690,319.47625,c_780ch,-33.45771
16691,319.4765,c_660ch,-34.91555
16692,319.4765,c_1020ch,-41.44601
16693,319.47845,c_686ch,-30.62048
16694,319.4867,c_933ch,-30.26504
16695,319.4896,c_22ch,-27.6932
16696,319.4927,c_611ch,-37.15068
16697,319.5114,c_552ch,-19.10809
16698,319.51505,c_724ch,-38.75205
16699,319.5151,c_652ch,-27.94838
16700,319.51525,c_872ch,-20.88719
16701,319.5279,c_975ch,-24.41208
16702,319.54395,c_78ch,-22.61657
16703,319.544,c_959ch,-30.76642
16704,319.56435,c_959ch,-27.28426
16705,319.5653,c_821ch,-24.35254
16706,319.5932,c_862ch,-26.66648
16707,319.59325,c_909ch,-22.94428
16708,319.6117,c_933ch,-35.85429
16709,319.64655,c_686ch,-30.36576
16710,319.66975,c_744ch,-21.80232
16711,319.70935,c_933ch,-28.85689
16712,319.8045,c_724ch,-25.34763
16713,319.8046,c_800ch,-21.88661
16714,319.8047,c_532ch,-25.30732
16715,319.80475,c_208ch,-35.8249
16716,319.80485,c_872ch,-20.58224
16717,319.80495,c_612ch,-35.81419
16718,319.80495,c_680ch,-44.36757
16719,319.805,c_672ch,-28.39317
16720,319.80505,c_784ch,-47.95042
16721,319.8051,c_772ch,-19.84986
16722,319.81295,c_385ch,-20.27462
16723,319.9032,c_909ch,-21.9988
16724,319.9562,c_933ch,-23.10411
16725,319.9749,c_815ch,-24.06235
16726,320.0502,c_815ch,-23.6511
16727,320.59055,c_843ch,-33.60839
16728,320.5906,c_951ch,-25.58852
16729,320.7825,c_933ch,-33.03046
16730,320.8695,c_933ch,-25.43576
16731,321.50415,c_843ch,-31.13772
16732,321.5078,c_933ch,-26.243
16733,321.63745,c_933ch,-29.21733
16734,321.8242,c_933ch,-26.58088
16735,321.8978,c_576ch,-32.76075
16736,321.8982,c_1020ch,-22.16667
16737,322.08415,c_742ch,-27.98861
16738,322.14015,c_718ch,-22.63993
16739,322.2531,c_652ch,-25.40043
16740,322.31805,c_846ch,-24.42588
